Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6
16.740626430218196,32.85201544179406,97.16468742808392,14.871206832045125,83.47188300906832,25.347065337054097
73.46183942231049,37.46467057034055,54.899899462586596,62.70943854847811,65.01806349762435,20.53736182425959
39.06372402876187,14.404890884996547,66.57546100453011,83.91831994205947,54.528919736400795,57.73757024374107
51.95110846145871,70.75641855374148,84.80461183189567,55.109908223149986,83.28415742509364,43.47715576398078
2.5108500188521288,36.83853920422323,12.820145183913167,42.0288982087998,30.918161749558394,44.86547932029226
1.8713073701556948,88.039164090058,22.127130458781718,74.54958253781535,87.59956380316241,34.11946581410916
14.539529800739249,47.538677378020786,93.35113437913724,20.25104421913113,46.103359165410176,87.81090020530789
86.9565131196937,20.174141190913165,9.706483983435898,66.23314770345993,61.01911987195907,72.27456967393779
56.30309848458662,88.86326951088547,65.01965552005453,52.466602472131264,57.70831636809236,39.51417891103899
62.23535931960957,50.7101468177123,7.026914945923379,38.14123569761462,63.96110378099584,54.5595608647113
66.09763858888941,79.97780966616203,75.71055253623715,68.5653928882873,0.343957088251301,43.224427277041066
52.421862723099885,15.156316709481699,6.0450383174235345,53.52047173660856,39.46574790596734,20.41786634647519
31.20846856225419,31.62263638957077,14.7252911357308,14.154210493936448,89.60120946089289,20.834411571174904
9.900976093532076,45.52335253277039,24.191301403398356,87.44075555659077,26.104055594328067,33.88185119206938
80.1580927507126,21.26670448102528,12.816044770914381,6.413420822969651,46.67730017744483,37.70047057483038
87.07729737531606,23.541071441018737,1.3963987789251342,85.9186231741513,31.440575516009893,99.31929413842202
5.771853772770507,34.09259724763665,0.20213644315680845,20.93489886893267,9.394261729998487,81.56326184303174
11.071401885273858,67.52186820154112,86.79693603832484,55.45725130333199,7.1417000555384025,77.60792682318134
28.718672623447382,55.26024227945202,99.58522992498669,92.55825471342072,25.69804636211048,6.752154239791852
6.71810220542689,68.39936335326459,47.98743282809773,33.47886273678318,90.90958900744481,16.23432531409339
82.96484179119112,67.97531268847521,15.668986283197029,18.672297382432024,53.25812667429941,44.70385476302183
63.950348622401776,25.637735192731913,87.59021748759008,85.57263133363998,73.83816654889604,94.40541904291797
6.000381322926529,80.69901953251542,67.63509505465034,80.77277240912127,15.776596012671273,39.81023739218453
88.04153764686251,22.042103779880907,95.28797888463984,34.893268674214376,9.883231006496974,33.30953372907468
98.02286921171579,45.3420139990385,63.321555613923444,32.434884142347265,8.14278069113552,68.42255162688214
2.7912364546991975,93.45363491635709,39.815435477976635,24.031928662775094,42.83768370125484,43.452941095901274
91.36256605050325,62.02170633389665,52.615912044725675,60.191773006275085,89.33223041866596,78.1682653797235
5.243420329080273,92.62976675230675,26.92924199706548,80.08058226731988,86.3544547283453,9.8348564755251
97.22977892765707,79.33462144881385,69.51442404098187,66.62834440826309,33.96750729545895,78.74243225508253
11.697387605662302,85.4645161247589,23.61638215576074,33.58379348257334,19.95368528130833,51.984294798269914
0.399329778639268,40.28475037115405,72.84795468603953,18.912537250724814,33.161758424839924,8.00388718272471
74.92310717435404,41.12846722499317,9.037019826191095,9.755899742883756,44.07402525743541,4.040171947093962
41.35255049153417,63.21713836564871,84.93866215722103,79.18682832420886,68.02294717253278,33.88455553473359
46.14487108808597,57.007863673081175,81.68758406490461,46.79096800323441,28.869315856393374,15.158331219816468
84.02490084825533,88.15728114353426,52.797924808332766,95.94543617471697,58.43042160671526,77.78465206225087
35.28586359127538,80.38963356149655,26.937403468946474,76.48218983245076,3.4715824313273247,82.92083331372433
35.054042670561124,6.147338177270645,46.584062702552956,36.69366833687808,89.38488759261321,31.913083698344213
57.47299283995827,7.110613004332933,37.74267693991996,23.990143891002724,35.67944198222383,1.2224963275732081
0.48279482528966744,0.8051074552975823,5.434243397893712,75.15437387103971,34.658459331991644,9.105707429839672
37.94540728083159,15.230627056026147,64.01926756418307,12.385273839370669,72.05862094388048,70.57587531308667
33.43067162229123,11.436006252319409,2.7632302197251213,86.30664187959776,1.8140895272306556,32.43180529679961
2.1941335693911324,9.071018017345944,2.0827634311299525,40.2142924332196,83.1492950877116,57.872770359694655
78.56313267674534,36.51086399715222,79.56949751053301,90.34854110496751,88.51497475222423,5.898424385602374
10.6382295905589,54.75859354823681,97.77477654643751,47.05062772843222,80.37106486464694,8.307831880757167
65.98264761968666,61.27170602382858,41.766026606281656,53.6902425899629,55.76192580082792,2.7656030069453164
41.51075512864044,11.798947522898883,1.848513291103715,76.46771432561317,89.59261763982185,71.13107407533188
50.7068718108016,34.223403634133774,8.258583295115752,46.00849505854103,37.711282633817156,48.536793679945724
45.84214118718409,86.7642636762112,31.64041344273314,85.97821942231488,59.50963988026787,49.922922396678885
19.635116692193066,38.596189667872416,95.0814367851108,30.42440140123369,69.98669078221657,41.53227058022393
46.416350763431566,86.50256214132483,16.20274312560579,77.96966834954992,43.19022113068851,38.62341778234504
23.98703180359414,88.15441668311409,57.100048912302434,62.536665026616475,69.09657225024426,64.92717007094764
81.01170674019833,81.54949933982192,81.52022677914688,63.97812099335486,1.1391995136124766,56.12810139842478
3.1506431867951767,93.11693765758197,41.18637126186269,64.26625359959421,38.54507519894137,83.15642369842958
22.26519070954098,55.12770976351485,30.978641859714195,98.9381130805038,11.261559944553756,4.521564540909417
44.90910077880693,23.65471507868214,68.26949674533627,83.32222741272565,40.085947811967706,89.0781092617856
76.80686958652606,76.92985421778448,77.01730571377087,6.8640232550645,87.46581546496766,19.10508007098387
93.60401366359817,38.47833564172669,84.51039116643307,22.22018232754629,58.580083243468074,77.94699409161366
19.803511271562357,76.68593185140969,57.02863832442654,54.20324329400359,22.536602700501096,49.81380653496063
16.412593683058418,29.100247347410235,84.57795002772541,93.88324774641794,94.7116598645534,79.04224129901367
86.8610459037034,19.14236682241508,26.792758497644453,10.988644177510999,68.24212375464026,82.83432731597327
88.2703364456652,21.776622846814952,78.60473909971174,8.793619920315166,45.6761782345128,3.4789294281014405
47.10598715020669,63.211921212279556,98.36367181224709,3.3373778312118962,41.90771450631963,95.33889911661672
10.174673361433717,40.52662094740559,54.732576864729054,10.141104869641204,33.25933579310011,15.545235402135493
59.493062063218595,24.804780769239553,34.05330432620629,86.79686466974921,35.255939066794674,41.52599997738049
52.60856778284807,80.22175797693288,5.218577552506565,81.05391399363245,88.00731604394666,65.03744116873558
67.54904750800307,64.44711187723422,78.16195433698655,91.10580737835605,22.173543933826966,11.075481674248921
43.44813028486488,24.25287579144323,67.59030451106294,70.30759099664016,90.64003805695509,88.76059921283218
24.125248843812475,86.21673362403902,1.190635219629388,2.5100288998898823,32.6053309815647,89.79622838997415
18.228739369572633,70.61653224539714,0.22549644765185173,1.7649831730638499,39.79997137485623,46.25718216965217
2.805951567043563,96.28643664921849,33.14557478891531,15.171078542826145,78.33147292076403,35.13371800586598
80.2732118955374,14.17337569717767,15.01289493277902,37.77937483960048,96.7973930211987,21.921564611323618
69.32745751831047,97.27297723582043,88.66133239631768,87.33252762322523,11.663436587005815,81.68964857702314
98.61562407267492,97.3946005267045,77.28697587206472,95.2397062694016,54.740430610582635,48.77929907806815
84.97633670531701,92.06337935164622,64.83407920053466,73.29022477947123,84.3054391509036,64.85926383341555
51.272256751879134,72.69824695425481,41.53845991995991,56.99442792161368,2.635214148650522,2.9768051230913195
41.24215077057997,78.12427019346471,66.6411458565526,99.64248362017513,63.32101323722462,74.15456834997346
94.67794019355237,12.40455321618219,12.7954983447901,47.71091890068483,55.64342166382542,64.697919395344
88.47891306398316,26.167088766697145,88.65836498458899,97.32395057437449,81.15005263403617,91.86470188108603
66.55053376904772,62.435659550637936,46.68644711634542,28.9054216447737,28.6572184461956,47.425723104664385
56.12654560120289,99.64577735255929,42.139063487961856,83.06630680740629,62.248062896719944,99.78133746917801
32.15358425920619,18.916491010433724,35.606735258049184,16.304945409322748,90.9485203012726,36.59974575312014
68.56817264893344,35.574020063926085,87.25516841730504,49.80185749683969,23.07519125759716,92.65136135924553
71.3141355510893,77.51631298294744,46.906982708379594,82.68282982893608,12.230199675545371,97.089116115961
2.0226567785178284,83.87972558849933,11.234773012252564,34.867906821207974,34.0475969135227,92.05913879054185
49.50789922257314,64.09201357684611,9.783459520207193,76.18869919221008,6.837244960603128,50.86492451830961
41.51858773489177,4.727909039373079,45.45920137236741,13.481235928516222,53.83621203515173,46.08433636411914
83.91174606167436,43.30400618053412,2.1925040764311787,48.844616402652875,5.2342105356556035,30.251701675766952
14.849730840068053,71.25397840676067,39.46211780666062,23.636292780156275,50.51810456849982,87.25765994164823
88.08639587787937,45.473585431037186,44.44508009002688,80.85654743291431,68.62118624614726,53.162867879027544
6.1601429424117065,14.920279110487733,77.3816263524883,10.098067251624798,82.73590265416713,79.2212472656815
85.30829645206795,57.79474238781904,14.276070612082991,66.48118108378891,88.752001746892,21.864097370207027
54.70076656411804,85.3434732238287,30.75482430815155,29.164844331709936,30.109706394029423,14.049979947415792
13.227707697635749,11.96760916269809,32.11011606762515,64.80733017415126,86.62854532314329,49.89339178968585
21.550476418697116,90.55694453843645,2.7253143581772776,51.979548306089285,69.05257910088184,84.85158826612347
98.74470444197077,61.34654012239079,1.959498778253188,98.70031612829939,61.32376337583479,93.51984585391844
93.38996913683238,81.85305934882487,88.3042704497471,85.87759542655915,71.63133357471068,33.20151984266805
72.13414609885653,42.13619179294985,99.16787051383483,6.734285519051653,56.326621073431184,66.58487849225597
18.614441157788264,32.58274705602857,48.31982906890943,96.13256897600667,75.26435665031352,72.052102801604
61.362986579683074,88.91465303890902,98.12490515287445,64.2880820628824,75.67624252101986,10.649452143532635
67.70436053221933,83.50197831686957,29.744698988827512,57.53722717447366,50.36857090552981,11.42670079470146
7.383043906999987,1.906722888599477,26.695057906540896,24.21198012438629,73.19950316928654,48.42141726496506
55.143759043664545,73.95942293818366,76.74411477604696,37.547979668524654,86.67585756414286,75.92028235473181
75.76866623968434,1.4308827940072266,51.8836336781375,27.2573195552955,76.13293344209418,16.040901997659585
11.192360113957955,64.87118781410678,78.53266881733003,66.22702243770554,98.76852514855298,40.606278344452754
6.143143351741287,38.137725028057055,54.19911528705887,25.476031860800685,69.56851362962216,97.16593732389154
3.3462042313315843,57.429341631975575,65.26074861542938,38.04804035621579,17.490296944499693,86.51045732439337
42.87484365303579,3.400356115046077,89.51033994723988,79.5360440820062,88.13896825390188,72.8376945985919
58.25650684661377,48.45002257763564,27.821160240260777,97.02888226596275,91.17285859578838,49.803168260623075
28.029755058741767,8.344882429052902,95.3765344807689,38.008073018834864,69.7135675736735,57.265024100719266
62.380249904419735,26.28744405597535,21.877555393531757,5.128698167291967,99.16359750799302,28.71769726456965
20.09560700451607,63.74043019084542,3.498241745747488,7.095796096095364,42.47738288496641,5.487958789573055
16.790518152157198,0.6623721927027537,83.25129272841801,12.778226168528173,79.26764586578113,96.444635349891
3.625335076063163,8.244917073418057,64.99287507960537,62.87086144191654,51.682007958927414,62.90121470669116
33.05651653988232,48.63103959816477,11.441559781722688,44.832649017107876,32.09010006087664,70.06499947564438
82.11915664627035,92.80765027032986,40.402339724038114,15.992161412242389,63.026464235453176,96.40010499133331
98.72100093589899,69.7587604226161,94.13556837251956,74.29002397246637,72.35970695061253,92.61765985979883
81.98632204510469,39.78331295105156,46.527084215203104,59.175098278873264,6.857494163394373,91.12996079416396
17.30603339150132,52.26537370064879,50.245455775581384,19.192780133659394,25.75178357287945,42.49760861862315
0.822255967679697,90.90860712858043,70.51525202539419,94.76335417613748,87.40716475264362,82.80175153186308
34.38521145938046,33.95066793299926,40.35319247630855,27.159057342452098,22.841245346763017,35.65888622234017
35.65759253378887,60.2325864648375,48.44750134719682,82.99137159942053,74.02362764644967,72.50335759969262
41.97048148541502,85.40147717867697,74.0821751723348,15.914910808951099,43.83901500698918,74.82963791735978
15.467049972065194,17.122981937760994,40.57405576979377,54.1807654240217,71.66269943860748,6.021079210310354
53.97383363852985,28.67005232225398,16.924613555394387,29.613940194971033,29.96103168773747,86.67078777825988
57.26284614410666,12.33575511544519,19.110239539231987,5.430729299320502,20.204589253384697,23.003114228558495
59.811002468369956,84.62531901823954,2.0461938886720654,74.00472312690515,69.9798680767954,40.542180336553436
93.53383051413273,33.87995651391027,22.636817415740353,30.850114174147002,75.07975754460516,11.21311581426192
50.60915360916226,62.44155353346117,85.47947671167489,90.75816617359104,3.4181791322142385,32.343826404571516
0.4042255442244347,53.02213264470208,5.640171686123551,83.19289430389858,55.75587271423994,84.27679513333469
42.151080286647,22.4753444488169,14.03775702983836,85.41154334718843,75.10369651051694,65.94637441205168
58.03888565235508,82.61049057438055,18.09323383642497,76.29165932659124,76.38902045136255,30.711503141631912
97.35719907408479,7.646256513546456,79.99228110224983,10.78638169499091,18.046567484476007,91.50352424210352
49.047148709283725,16.361424877775,95.17761308045634,98.38731750679855,98.44745136294594,66.96963341667768
42.52026959457781,75.81182017398011,38.93627605768377,17.504547201572564,8.787835870792149,8.963195114991752
65.93344875181356,78.47563350005034,43.4967527936588,27.176661085058416,49.54934481485183,28.899185305984865
19.77463625882363,82.4286189929035,73.07019408495577,86.3307846742004,55.16809707904634,37.179238801573064
15.595691391737931,79.5177119282491,78.12633724869993,69.39019038703248,24.906726063665673,56.43698082386215
14.515782623036799,18.409122138832412,51.022300081691974,54.55611143341619,40.70748197138532,24.167159838302688
32.594179102087494,66.62298884765075,2.783021613460379,21.77204168904775,82.43935482277334,43.65896299750074
24.119043211346593,67.06189035336088,12.111107994335512,20.5048014225505,43.329421789589354,51.75336699400036
14.177446518642833,24.39464459210876,57.20033801648938,67.43772460056142,17.901967668573693,60.61554605789067
75.33933755543802,60.13369131446471,52.198599004713074,55.26897472605414,90.60559850932715,68.89927720847199
30.95110799485916,46.36196055578896,24.866037197922687,69.51151636019067,40.139974754056986,69.57842407097645
9.63706479260733,48.661856595157474,52.640010612076914,42.28042384667897,54.265658454345775,73.48909030352465
55.16078503481329,62.24862002002743,89.32083086450997,67.96485052805372,53.49705337175795,45.80865736472665
67.72598374567035,29.00898318913888,10.829270176097229,19.51108770406742,80.30765232609166,8.893007123662866
47.96884787645788,66.15222314294576,1.7517273774459663,86.5206126571262,17.154684763770366,33.17422372213792
39.95369240522029,52.40477949415605,42.407462568989494,55.20968431537499,32.648097357021555,69.1157034670299
6.8897719957835,15.780945401791202,35.05288452513019,49.05158845344819,38.17334777673707,86.76908102402241
98.11480497761877,72.42714011968117,30.243506119680884,36.85898439771843,59.82394820832738,87.03234986006693
1.6904733025730256,55.45793828693283,22.34671154793283,40.18042150233325,81.72168961992037,84.94012750147324
14.033829466614245,54.010409026458774,63.23600510761557,94.8400919557899,64.35590093818854,39.01851567186372
72.76638797369537,79.27180049397423,39.60380278240626,50.31105267861549,67.38989984902504,32.791882174200325
34.427573647856335,6.269432816334741,65.16783955946062,75.66052826202213,37.53486212480593,15.505425772194492
68.2986214380023,9.117800958865418,95.17345578554864,80.58830921604402,3.6052246794547105,80.68192208217856
80.70065281148881,44.494232760497766,37.534752331352784,0.7942817892946707,79.79830659633863,8.911375168038083
23.06194444817531,67.45117536375008,6.26947219998415,1.0416217588771315,28.055619345502127,3.508438201687736
90.95774927909056,2.7988808725804004,81.16115431317465,17.224400529412986,95.88985302073469,55.021046059235644
47.52566522993159,1.9562951973931098,52.92881824426343,36.95687607853835,59.98477871996987,99.4480023730261
90.8836519062794,76.937004433907,49.39561301496376,36.787299348985115,96.2778485052182,96.83001648665007
0.2790831723926246,60.01557068547251,74.77681865657954,94.82013159432363,42.97008759658114,36.94559531920788
82.20443072715699,91.2037188198384,1.2049477300139833,19.800084563513785,97.05766422225628,4.0294504137476705
10.827696196748782,52.99023381073986,41.983546894454506,29.52202051027357,54.850581395431874,21.651628348088213
56.69068143152898,80.86191884298907,84.28476175690463,85.90507883088144,63.386240322934384,21.337630528150086
68.29568910743657,98.169582865002,37.447814476271354,39.27534605678654,43.44307708234153,86.52519114742464
56.16849556740073,9.669618701778004,6.1366320350340064,10.29291397051727,3.7262589417287773,86.06994626261327
42.808603463547634,86.30656193318052,96.93148630998407,96.79759567570767,92.86893608798296,74.12121177088328
47.6027461267323,66.4336981363523,28.021914271019387,1.28301586086903,0.4694009483210082,88.45884908211036
77.51825813998357,67.27772877479168,22.460765510172408,16.810586480311475,77.63601547125121,5.1311941982766225
49.34550925176947,37.22242698620124,27.764042651787634,50.909295736898876,40.390432892004426,45.7687760958131
91.20441194224773,32.167533251122,66.91663430547948,12.398948526621755,91.18647072455836,56.49190099044213
35.842539572787636,86.74922392092662,98.11988089671063,67.78266772672978,11.47070890917723,0.9988243364827842
70.14138315637565,78.15524248383281,87.21081937077003,23.25885564056376,31.689233555240648,82.17712042083049
4.886257756222023,82.65964034077714,66.88324317740825,16.88771165110603,43.65777575255147,14.365755422856875
4.8552460324671864,76.37826695721701,18.51264593963683,52.25811872256977,82.34436925625913,84.32232636948649
59.802319824365625,61.59967452203104,25.386436531536482,54.87229362649877,76.77312959195683,13.43659592973535
2.3950058458366397,62.126058726310774,55.216484550935654,20.920104106770964,86.60835064542832,24.146092982393206
99.02157053923206,95.33343484219692,17.019284718461247,97.91051270150379,9.455366397482656,99.31271408148446
3.714648666010334,56.73781528454612,37.3107040003179,24.797273737101435,79.65223009156898,25.684376666947106
65.49848842429047,58.6810806687442,41.70077053970919,44.04969151567475,85.21341284512464,11.780255489392665
78.07958102058716,24.9340366896443,31.809700480374737,34.462671775251664,72.26437656261653,91.23681268915053
98.22007225417715,63.709127535302265,65.18376137368487,79.45451866591524,10.771506677310027,63.56444731325429
1.8109719544026404,57.90223033770368,94.24132143486325,32.83207576258764,69.8093350852526,85.31832292426127
19.107640941378268,91.02002162252303,34.97510758738549,95.96792303090649,89.87939151907604,79.74152145520969
87.37760513513675,16.311770803597557,41.13111066233309,42.413991821587125,75.44316088334035,93.28159244964822
30.996283498619416,63.63213277315764,80.95893082202453,5.745961117642251,14.430149266224557,13.063128756659914
25.582386497261744,20.098012024085055,99.16286445894652,75.96923242640858,26.470704116823242,18.13895898420641
33.48538231535579,32.169015080004534,85.18379019948887,40.037234952585365,99.50174943585395,1.677735860809959
41.86414988388013,19.452851615313072,46.464804080165656,62.68659708955372,11.355761521539321,59.68952538370647
26.30795612791913,11.934548247608468,59.77695900975428,25.547635261147306,71.65702166556639,24.321822180503062
81.70614874128663,77.84946603518188,28.33719364572208,0.43268645829288577,85.61277809996231,21.448282926672213
53.97647954322191,7.478999878488468,53.59523813414735,36.05562131961888,99.96799087666297,94.3225060715187
12.331454814023857,80.199220560585,1.558568434721308,96.32439794979429,56.425156927430955,5.10456694103727
70.29956411106171,32.80707789873421,2.7078966388719317,80.33582235431135,16.028893604374506,95.00462040076178
44.71548220650835,28.111101644607228,92.73797766586705,20.322692884833938,76.94718765994014,54.876525217034676
30.95276645665107,90.06514109885444,29.08127960455289,47.710953832390125,21.560357369063034,68.59741048892518
69.98806363555052,57.98801839555314,36.048143148014724,82.16205467953685,93.83734139565567,1.7599918884723231
88.0378506113,60.29818948291834,89.03972709570091,89.95968483982982,27.752553702993985,58.900613645654886
28.19462585311525,35.46156270436991,27.610303763982625,13.611468530387539,84.43348621320874,60.588267269315054
77.0237732810962,44.984400829216185,49.472988674578374,63.7950367472669,45.118041509638815,4.853297071762997
59.15675590266388,96.57943553566793,29.032917415404434,13.659374168038552,42.340151903528344,75.90757910740379
60.07417084413626,38.60790862078552,16.59161983967642,86.85080602284984,89.77008633908115,86.12894576207478
53.383235839350704,51.98388824294564,51.60782909007976,27.11729875820724,46.87856922582433,85.04668750418926
64.19908690489616,71.84386056455783,97.19358876910492,14.299991852465588,17.855851123468824,9.76094039086065
55.50023174016147,38.181713057277534,40.22334943672554,45.88688888107673,79.82873115566682,21.44501395156958
47.70510159149883,33.14471821872089,37.35899687555534,30.32618259275468,42.491275387269866,79.49664798691141
49.933940959054425,90.38978975085502,11.009113428174155,7.955505918162576,0.9779709261128033,77.94408857096556
82.04849741356165,75.04055994974954,51.96204537984651,31.63593619638241,81.38853912941664,81.75246015478974
52.839457885957394,68.56774267599978,58.218574173136,80.20397813782645,84.46450181477132,46.93412447316011
93.25006800471657,37.70637037708089,10.915571179065708,32.710111897050695,55.648787492386255,31.965086286111088
57.24687522539905,27.991194304184198,77.33648184609125,48.56669961872865,75.05145559287737,31.730616437873504
83.35167253363963,58.11563500795036,2.515762967757784,8.998538830621271,59.98467091533326,26.948592703752727
22.694831182539122,96.91067711332782,59.36060171689404,61.73156593519417,38.084856927640196,6.4077279212388145
30.27177464966012,40.79732565840886,16.06401340273351,80.05094951820895,37.44636554254348,9.225328543716804
53.5962018162328,25.88262067420848,20.18235727802421,30.6300535747827,89.08269709629005,60.84211456859291
85.24351040330488,3.8923367285229715,45.169212480799494,68.05975981579489,12.322799829482477,19.617619853639468
14.734720720846738,86.55469333794694,42.2994735561973,59.22724828027547,28.92017823621812,91.64423705134317
56.51058432946042,12.029046972701952,34.371603757264744,51.44707392562984,50.0042934201138,91.23627700768174
25.467454267735935,14.544407699020645,16.35827376488659,1.8349143877643193,73.510541295078,93.41008505525757
69.78754159471139,20.238134885585012,54.687028518941595,52.53784109188332,94.9897361202029,48.72360176422904
26.380134677227318,57.153737598819774,3.8004023837864165,19.137352354447046,60.97112973872317,77.1781656818376
13.711008536286172,19.18824060611508,59.53460557270402,99.420055348334,51.475360050110886,48.89611651407488
60.43714497585644,56.93455374739502,72.46988282375858,1.8208814492323588,81.16217074348968,13.394191447791359
44.14469990615939,46.6798990453968,71.5536353522669,51.049432094646264,95.04685027942924,78.63119340462094
6.421857833025113,35.66485548968343,67.14310505194543,93.07058362002543,78.93917574632603,22.260740061777774
40.69465772331661,73.9011301788695,15.159562897294443,87.45191019762842,15.071677649975879,29.82994661509426
72.96694496778001,31.948643591502613,79.85249428310355,4.54978296373535,81.32607013960407,77.27826273218322
58.82269633116466,70.17267003160471,49.354976162135586,46.53259875793131,49.71271013699401,93.09733562964286
6.747586567649188,36.40184851638379,24.876788212419676,81.24491513450151,94.57580683356186,18.47583626640169
72.30994583529939,5.848944456304306,15.488624263821137,0.8501651726608661,4.811079072844349,2.242283652703625
3.5827810565352114,79.14476031054085,17.39797020227769,9.324585423278808,96.02013123849348,83.87834371859843
38.45597806459913,67.90080876438522,12.617660245665551,97.3266832590628,75.13320065696952,64.23644719180591
14.480326070096005,74.48248469609189,83.90241962348782,22.428127932945753,99.9001997471956,86.19477937366248
92.75670807577522,94.36514533029586,87.73785270593879,66.91782504210006,3.721901952661233,23.129005556972604
71.72265048504701,23.91990125800968,30.095134697402372,31.920727499098554,45.17515845499271,50.39053928724745
57.388740239040295,95.35969462892156,13.677484931509765,89.1886317305594,56.52384427474251,51.2736727108058
12.794000126938387,83.0035220057484,97.0016669006593,35.62065458047594,79.79240192967545,25.718196983788545
60.24642730578847,95.80458034034407,44.59990135643251,77.10793515268219,39.988605331072556,44.10820955509694
47.67245233518674,72.0400597376069,64.28979942049072,82.42952836242083,40.41048920065828,79.46778908694222
6.161131293787426,57.458278207358426,30.069490228364103,42.80656495940903,82.43142503868688,51.285953868018154
88.40730370904213,34.38894291409138,5.038727713277124,45.130502021421094,99.15064222933945,2.562302045003173
20.729931206840657,78.00207668959584,64.96842943112759,56.62485943273562,30.53457248048861,58.31376358883445
39.11286923126258,43.71443360257599,88.48028564136953,11.413061113175083,22.95748313759122,0.6427506848313058
21.249917397272977,42.33676306697542,57.779309910917476,12.344132246391426,33.48940587655459,72.56053516572139
85.52059769602943,67.83102731951006,13.295530829935299,88.07076072435834,61.0183059834698,29.819862797229913
15.991089399359094,57.52285259921237,88.4042416496493,61.32327318417212,78.8623093886498,7.8177861671271724
69.00812506310855,51.903540872280104,43.88592930685521,75.12849541188321,93.58816643803716,27.415213324208775
71.0263637936484,77.25732126215937,82.88490881350046,49.94872047817823,19.34592749669566,65.49301910930281
72.0199420010509,70.48056990916487,89.10616951924672,9.136813390934883,49.700851022067404,75.72247404260717
99.64047085021093,24.709197282506988,13.266636623659778,66.3293132220569,19.18580768164975,43.973031720257694
86.2323897793822,89.87808249167976,70.10064730605457,57.243594323034095,77.93599200335389,56.96487885471173
93.25403516815575,4.955586533829271,45.11155562877814,90.67365568400237,49.26692015720342,26.781357595448984
4.407862580768618,5.2192345924804044,89.46272136256933,64.68843359767196,62.58354770815888,66.80919903639484
90.11672451800717,77.49732622379653,45.411258938352475,32.32095420955697,99.8245728123446,69.278857340405
61.7527734583771,1.8568652842402056,21.919536405758457,14.046722392474964,35.92316235608973,94.47871940732591
30.637900046529676,95.17166185125349,48.094436550729824,53.24406765690526,92.94404833159479,18.48427462354615
59.437725456357605,49.74057951276221,91.91068068934098,91.25746407506624,37.57911160781403,62.56244027833626
78.03850551004471,68.88988670736127,5.732590911731183,81.29478822030632,21.936104758645214,99.95966557156012
56.52976995007021,13.506382820677798,37.64230484912602,58.66305591857841,83.10057729539906,0.8282152574036528
60.08518995667712,70.23314710204716,34.48287378934843,24.003432142532365,8.728064829056148,40.8337621003826
62.26935486389189,14.673675739807447,71.91016138135372,5.584960518071414,73.41982588765559,3.9115010354637603
